tracking_id,Hyb_vg_0,Hyb_vg_1,Hyb_wt_0,Hyb_wt_1,ORE_vg_0,ORE_vg_1,ORE_wt_0,ORE_wt_1,SAM_vg_0,SAM_vg_1,SAM_wt_0,SAM_wt_1
XLOC_000244,0,0,0,0,0.0298712,0.0215981,0,0,0.0165787,0.0407236,0.0379753,0.0702277
XLOC_000245,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000246,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000247,153.712,158.26,164.774,179.965,131.621,162.633,159.388,169.549,161.541,156.132,168.254,166.455
XLOC_000248,0,0,0,0,0,0,0,0,0,0,0,0.0859355
XLOC_000249,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000250,13.2158,15.2637,13.568,12.6344,12.6336,15.905,13.8082,14.7554,19.3957,13.0291,14.3864,16.655
XLOC_000251,6.12043,6.78595,4.13241,5.14169,8.73636,6.48198,6.65363,4.84741,9.12727,6.25942,7.96191,6.81006
XLOC_000252,0.0334679,0.0177896,0.0273238,0,0.102103,0.184968,0.06828,0.0797246,0.0280528,0.0349686,0,0.0298756
XLOC_000253,0.0382698,0.0101709,0.0312187,0,0.0289986,0.188687,0.0262093,0.0151692,0.032202,0.0399379,0.0368752,0.0340942
XLOC_000254,23.2323,23.2574,26.8881,27.9008,19.4544,22.64,22.7569,27.1199,21.2126,25.245,22.4966,24.6038
XLOC_000255,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000256,0,0,0,0.262376,0.44771,0,0.162896,0,0,0,0,0
XLOC_000257,0,0.0494506,0.0762094,0,0.291738,0.320231,0,0,0,0,0,0.0837288
XLOC_000258,0,0.0685526,0.105876,0.126271,0,0,0.0837862,0,0,0,0,0
XLOC_000259,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000260,0,0,0,0,0,0,0,0,0,0.22762,0.207973,0
XLOC_000261,93.2748,110.666,86.2612,112.208,94.2292,121.74,108.946,111.184,145.079,97.2945,109.666,114.063
XLOC_000262,0,0,0,0,0,0,0,0,0,0,0,137.167
XLOC_000263,0,0,0,0,0.262853,0,0.0382094,0.0452436,0,0,0,0
XLOC_000264,1.67007,1.26078,1.51637,1.59866,2.96684,3.34785,2.53616,1.6984,1.86228,2.40081,0.829898,0.934865
XLOC_000265,0,0,0,0,0,0,0,0.0765137,0,0,0,0
XLOC_000266,3.1029,2.37976,1.66575,1.76587,5.50414,3.10762,3.53829,1.69156,1.25959,3.15226,1.5381,0.911464
XLOC_000267,5956.6,4694.31,6007.73,6177.72,6347.33,5056.83,5449.58,5072.2,3996.27,5370.87,6529.25,5358.03
XLOC_000268,0,0,0,0,0,0,0,0.118816,0,0,0,0
XLOC_000269,19.4635,21.5273,16.9296,22.5324,16.8017,26.2302,21.2118,25.0546,24.5248,17.1068,19.0103,20.4965
XLOC_000270,0.0490649,0.0782391,0.106716,0.0950997,0.0247544,0.161001,0.29162,0.259226,0.0413165,0.0853194,0.110309,0.0291297
XLOC_000271,3.44869,4.43315,2.74435,2.99198,3.05787,4.16749,3.31671,4.179,3.56174,3.30478,2.0811,2.17615
XLOC_000272,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000273,0,0.0312652,0,0,0,0,0,0,0,0,0,0
XLOC_000274,7.08078,8.60498,8.44858,8.83469,6.32652,9.53922,6.06689,7.88656,7.82457,6.76892,8.80288,10.3956
XLOC_000275,0,0.0482075,0.0370162,0.0440021,0.983244,1.15648,0.0207726,0.0359507,0,0,0.0873856,0.0269518
XLOC_000276,19.5763,22.7559,24.7627,21.4733,15.6564,25.25,19.7907,23.9545,24.7008,20.9631,20.6199,27.185
XLOC_000277,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000278,115.692,99.7132,128.168,119.691,113.686,94.6374,96.3298,96.0484,68.7868,95.8409,119.635,91.3742
XLOC_000279,0,0,0,0,0,0,0,0,0,0,0,0.104148
XLOC_000280,0,0,0,0,0.0992657,0,0,0,0,0,0,0
XLOC_000281,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000282,96.0953,77.4098,80.4503,86.1545,125.719,71.4614,74.2838,75.0708,55.7579,84.5033,91.4913,71.6891
XLOC_000283,20.5868,20.5402,25.526,27.8126,19.5222,23.822,24.6956,24.6946,19.525,23.7166,21.3568,22.2182
XLOC_000284,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000285,9.94735,10.0083,10.064,10.5589,8.56159,11.136,9.71964,13.5079,8.50528,10.3334,9.70785,9.05068
XLOC_000286,9.95596,9.01675,10.1124,10.3681,9.84758,10.1749,9.27929,9.88869,7.05013,9.28045,8.66009,10.0762
XLOC_000287,0,0,0,0,0.107927,0,0,0,0,0,0,0
XLOC_000288,0.0122939,0,0,0,0,0,0.00844802,0,0.0103638,0,0,0
XLOC_000289,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000290,8.62886,9.85723,5.16127,9.39536,4.40862,7.97442,6.26922,6.9055,6.35303,6.9918,6.7344,7.20539
XLOC_000291,0,0,0,0,0,0,0,0.0114733,0,0,0,0
XLOC_000292,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000293,0,0,0,0,0,0,0,0,0,0.0141584,0,0
XLOC_000294,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000295,10.0729,9.32112,10.271,11.1897,7.20356,11.3803,10.3636,11.6055,8.2379,9.64703,9.54485,9.59472
XLOC_000296,1.16302,0.945476,1.14505,0.76372,0.939521,0.794371,1.16269,1.27669,1.17531,1.00079,0.791186,0.732911
XLOC_000297,12.2274,11.4804,6.85008,9.0557,10.9461,13.2174,10.4424,8.12455,12.7222,10.4286,12.6613,11.3669
XLOC_000298,0.0218452,0.0231465,0.0178061,0,0.0660665,0.0477851,0.0149226,0.0319093,0,0.0227832,0.0419669,0.03881
XLOC_000299,19.032,18.3945,20.4211,20.8929,18.9264,19.6371,19.7429,20.4161,16.0023,22.832,17.763,17.2173
XLOC_000300,15.7179,16.1739,16.6435,17.1169,14.6294,17.7161,14.3695,16.7094,15.1189,17.8579,13.5003,15.7573
XLOC_000301,0.0604712,0.0400305,0.0162339,0.0625746,0.0513862,0.0742109,0.0526014,0.015768,0.07974,0.0683097,0.0648802,0.0538832
XLOC_000302,31.8838,28.7705,32.6881,33.8143,30.8177,30.6291,38.0045,34.6822,26.4177,39.9077,34.9029,31.9838
XLOC_000303,0,0.10018,0.0615625,0.0366022,0,0,0.0255809,0.119779,0.031559,0.118193,0.0726568,0
XLOC_000304,10.995,13.446,13.4184,11.2553,9.59027,11.7942,12.1878,12.9604,12.8251,9.27917,14.9884,14.0997
XLOC_000305,0.0436025,0.0115881,0.142209,0.0422349,0.789999,0.0831844,0.0674619,0.112234,0.036771,0.522926,0.0420093,0.620813
XLOC_000306,0.0380856,0.0202442,0.0622039,0.0739681,0.0582177,0,0,0,0,0.0398086,0.0734124,0
XLOC_000307,24.183,23.8689,26.614,23.946,22.2366,23.8515,23.1218,23.2562,19.0368,22.6169,26.7966,21.5176
XLOC_000308,6.42678,6.25617,7.37611,6.41078,7.4731,5.52526,6.98753,6.27935,5.83295,6.86263,6.93061,6.54071
XLOC_000309,0.0539136,0.0967164,0.0988855,0.0783036,0.0203122,0.0512979,0.0696561,0.06402,0.0910356,0.0772825,0.0714188,0.131859
XLOC_000310,115.863,104.054,91.6,117.32,132.377,110.593,90.4642,97.3462,66.2227,108.324,81.3535,75.699
XLOC_000311,45.089,37.642,48.1862,45.0317,45.0827,40.4617,48.5291,46.8955,30.4125,43.1243,46.6133,36.7463
XLOC_000312,13.541,14.9269,17.2185,15.1845,12.2934,14.4905,15.0589,16.3863,11.792,14.7676,14.9539,13.9578
XLOC_000313,43.8014,45.2562,49.7501,58.112,39.4993,50.5114,51.2144,55.5268,40.94,52.7739,54.2633,49.2804
XLOC_000314,96.1047,84.0542,109.387,91.3259,87.4696,69.1035,85.8047,81.4693,69.3491,77.9468,106.388,94.1385
XLOC_000315,10.3078,10.9095,9.30091,9.37822,10.1111,11.8752,10.5186,10.4535,12.5189,10.1842,9.8641,10.078
XLOC_000316,234.4,198.88,229.103,200.882,195.785,149.631,197.448,187.6,148.944,193.896,218.369,192.519
XLOC_000317,12.6181,14.5618,14.1481,15.2679,14.8102,29.0329,12.5034,13.6915,19.3538,11.9755,6.97142,10.6121
XLOC_000318,0.140897,0.0593888,0.0461565,0.0343687,0.128744,0.0932083,0.0578785,0.0225395,0.094734,0.0589805,0.0273196,0.0754084
XLOC_000319,45.9615,47.2554,50.8625,46.2739,54.9638,41.1922,46.1474,41.1047,39.217,49.4978,65.7142,51.8352
XLOC_000320,11.9543,11.2961,11.4979,9.70158,15.4224,10.8672,11.2084,9.73016,10.533,12.5555,14.4295,13.1787
XLOC_000321,513.238,433.479,467.488,574.275,447.652,476.024,458.953,510.943,312.857,454.431,381.166,348.729
XLOC_000322,0.0472821,0.0459118,0.0831746,0.03897,0.104153,0.117969,0.119093,0.149855,0.0384971,0.0209501,0.0574787,0.0204407
XLOC_000323,7083.5,5651.7,7004.03,5865.05,8954.2,5208.32,5574.77,4692.51,3457.04,5434.76,7331.4,4630.85
XLOC_000324,12.3913,12.9898,13.0027,14.1271,13.6176,16.0198,14.3255,16.0544,12.0521,13.4851,13.0661,12.6258
XLOC_000325,12.5844,13.7886,15.221,13.2805,12.2389,13.2752,15.4363,13.9801,13.0202,16.3031,15.786,16.3819
XLOC_000326,90.2093,108.726,65.333,89.0257,20.8035,65.5606,35.1299,50.1256,56.0717,57.0472,94.5429,171.443
XLOC_000327,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000328,0,0,0,0,0,0,10.0336,16.8479,0,0,0,0
XLOC_000329,0.266274,0.188714,0.0965968,0.287076,0.315352,0.228372,0.262059,0.140893,0.14895,0.278123,0.427672,0.13198
XLOC_000330,0.308182,0.163861,0.16845,0.301119,0.485539,0.474471,0.067581,0.0822459,0.0845582,0.10798,0,0.185194
XLOC_000331,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000332,0.126024,0.284699,0.15432,0.152886,0.336114,0.417396,0.150124,0.375175,0.237803,0.362048,0.121455,0.224936
XLOC_000333,0.485155,0.318562,0.442569,0.166137,2.04143,0.880582,1.10891,0.702094,0.503012,0.685539,0.385029,0.17821
XLOC_000334,0.0830866,0.132496,0.113023,0.0537425,0,0.0305088,0.0944387,0.131866,0.0930054,0.0289279,0.0266942,0.024708
XLOC_000335,0.0604602,0.0321428,0.123384,0.146676,0.276269,0.0333526,0.102953,0.0719905,0.152168,0,0.0291379,0.134869
XLOC_000336,10.9414,11.9264,10.51,13.4073,8.74042,13.0426,11.5013,12.9722,11.7188,11.6235,10.1379,11.7933
XLOC_000337,18.2703,16.7,14.92,15.6531,17.9334,21.591,16.3193,16.859,16.8207,16.1062,12.8513,15.2071
XLOC_000338,739.766,613.285,661.579,836.783,700.301,601.097,594.559,585.803,423.966,683.494,553.651,542.874
XLOC_000339,0,0,0,0.153307,0,0,0,0,0,0,0,0
XLOC_000340,0,0,0,0,0,0,0,0.00532271,0,0,0,0
XLOC_000341,0.0525392,0.167854,0.0999965,0.0919997,0.0615148,0.877565,0.0482843,0.323767,0.17929,0.134955,0.0843738,0.247767
XLOC_000342,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000343,0,0,0,0,0,0.110802,0,0,0,0,0,0
XLOC_000344,4.06159,5.43519,3.23404,3.94184,3.06638,5.40678,3.68248,4.88876,4.4086,3.61815,2.63274,3.36698
XLOC_000345,0.187069,0.13921,0.0305522,0.108988,0.17152,0.0829121,0.0761831,0.178328,0.219289,0,0.072117,0.0668323
XLOC_000346,411.351,389.45,408.454,424.153,449.471,335.485,342.658,337.76,232.917,339.877,399.883,297.835
XLOC_000347,92.7121,79.9811,87.3566,101.825,84.4789,84.3562,84.9774,89.7884,65.7058,85.1716,75.3377,76.4635
XLOC_000348,6.46479,7.35398,5.02697,4.32078,7.07445,6.53282,5.42851,4.99746,5.97999,5.13348,5.11675,4.49275
XLOC_000349,434.581,431.797,422.933,429.884,414.291,365.584,424.669,386.454,353.774,425.572,399.828,369.605
XLOC_000350,0,0,0.0495408,0,0,0,0,0.048257,0,0,0,0
XLOC_000351,0.026893,0.00714727,0.0219309,0,0.0203255,0.102771,0.0092348,0.0426113,0.0226638,0.0280519,0.0259111,0.0119699
XLOC_000352,0.0299064,0.00794814,0,0,0.0226184,0.0817087,0.0307858,0,0.0251931,0.0467986,0.0288151,0.013314
XLOC_000353,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000354,0,0,0,0,0,0,0,0.0412518,0,0,0,0
XLOC_000355,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000356,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000357,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000358,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000359,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000360,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000361,0.0226969,0,0,0,0,0,0,0.0868786,0,0,0,0
XLOC_000362,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000363,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000364,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000365,10.3761,11.5721,13.6576,13.2657,8.38177,11.5766,10.3387,12.3421,9.80831,11.6946,9.99767,10.0882
XLOC_000366,53.3504,55.1862,61.0659,66.5186,50.0741,63.2426,62.4968,64.4443,51.7202,61.7551,56.7919,57.9973
XLOC_000367,1.06524,1.00814,1.54778,1.23487,1.30339,1.0291,0.886677,0.803895,0.938328,0.813891,1.02651,0.810903
XLOC_000368,4.03518,5.65596,3.20307,5.76476,2.81716,6.57509,4.31647,4.58364,5.08145,4.61814,3.91517,3.69774
XLOC_000369,0,0,0,0.0644108,0,0,0.0442818,0.0527265,0,0,0,0
XLOC_000370,34.54,32.372,35.1917,39.4037,30.3967,34.4708,33.8973,36.6903,25.4112,35.9565,29.4479,31.4042
XLOC_000371,1.61785,2.4022,2.18831,2.16833,1.10952,2.64495,1.76885,2.21543,1.49389,1.54472,2.04306,2.2235
XLOC_000372,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000373,0.0157345,0.00835743,0,0.0303744,0,0.0344346,0,0.0374391,0.0265235,0,0.015162,0.0140106
XLOC_000374,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000375,0,0.0776884,0.360331,0,0,0,0,0,0,0,0,0
XLOC_000376,0.717908,0.970172,0.753468,0.858799,0.820393,1.00692,0.677818,0.889677,1.03304,0.656537,0.825471,0.960449
XLOC_000377,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000378,16.1069,16.2038,16.3996,16.3016,16.1428,18.4076,15.9656,17.0063,13.2566,14.3518,14.8768,14.8986
XLOC_000379,5.41246,6.06998,6.30009,5.79541,5.13564,6.35147,5.20149,6.2118,6.05194,6.35992,6.56625,7.23263
XLOC_000380,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000381,1.17678,1.20273,1.34244,0.867918,0.716106,1.05176,0.71735,1.53272,0.887084,0.456015,0.737355,1.59863
XLOC_000382,1845.69,1800.8,1827.84,2051.56,1725.25,1732.9,1808.9,1694.24,1360.84,2156.28,1755.75,1846.77
XLOC_000383,47.424,47.8523,51.6397,43.5687,41.2002,41.6287,41.6493,42.1212,39.5489,47.1934,45.8867,51.8955
XLOC_000384,17.9253,15.8986,15.9337,14.0445,18.9847,11.2056,14.8074,10.4184,18.1513,15.9962,24.8847,21.5633
XLOC_000385,1.48113,3.04058,1.18785,1.73385,2.52284,3.37073,2.24899,1.45864,1.56591,2.23978,0.836676,0.592043
XLOC_000386,0.517543,0.874152,0.570506,0.532156,0.424029,0.503093,0.258933,0.545829,0.564749,0.550773,0.457043,0.149302
XLOC_000387,4.4115,4.66539,4.03363,3.90515,4.57239,3.87109,4.03253,4.68106,3.80593,3.80606,4.48586,4.55328
XLOC_000388,24.0084,23.1376,24.4306,26.1231,22.8078,25.4388,23.0435,26.9569,17.7129,25.5375,21.7166,24.3352
XLOC_000389,256.925,249.755,282.02,274.047,242.143,219.899,255.965,227.776,193.419,264.771,316.188,263.622
XLOC_000390,0.0129164,0.0205965,0.0210658,0,0.0390392,0.0281967,0.0177462,0.0102323,0.0217735,0.0134724,0.0124448,0.0114972
XLOC_000391,0.304886,0.327664,0.511481,0,0,0,0,0,0,0.322906,0,0
XLOC_000392,42.7596,41.6518,51.9224,61.677,44.7965,48.2725,50.4436,61.2342,41.4537,58.8964,60.7303,55.3768
XLOC_000393,12.4675,11.2383,18.9224,14.4957,11.2806,13.4689,11.7337,12.4056,8.22873,10.2881,19.323,15.3731
XLOC_000394,347.907,277.683,325.335,294.59,455.741,236.134,268.507,229.972,191.668,254.217,337.19,222.453
XLOC_000395,130.086,119.911,134.141,114.946,104.21,99.3057,135.073,117.579,110.844,120.186,137.45,118.064
XLOC_000396,0.0409076,0.0869772,0.0668238,0,0,0.0908511,0.0277185,0,0.0684405,0.0427684,0.0394274,0.0731088
XLOC_000397,34.6158,34.9303,33.7098,37.5819,33.5301,42.5088,33.1099,41.2992,41.0991,34.6691,29.613,34.287
XLOC_000398,380.09,309.912,258.418,273.554,449.27,281.128,283.566,214.836,328.365,381.641,478.49,406.209
XLOC_000399,0.380172,0.467289,0.3102,0.576058,0.396921,0.783203,0.340941,0.301532,0.738814,0.248054,0.73266,0.868432
XLOC_000400,245.213,212.685,268.754,270.038,233.072,200.496,222.675,227.198,137.253,201.9,268.8,183.377
XLOC_000401,0,0,0,0.0382193,0,0.0436973,0,0,0,0,0,0
XLOC_000402,0,0,0,0.00736724,0,0,0,0.0120469,0,0,0,0
XLOC_000403,0.0284981,0,0,0,0,0,0,0,0,0,0,0.0254217
XLOC_000404,0.121922,0.12967,0,0.119351,0.19389,0.427556,0,0.195641,0.0998609,0.128343,0,0.220354
XLOC_000405,29.0971,33.5707,17.8654,19.5866,29.569,30.431,18.5711,18.0308,39.9936,27.5363,22.1185,21.356
XLOC_000406,0,0.0144335,0.0221611,0.0263419,0,0,0,0,0,0,0,0
XLOC_000407,6.33584,5.68995,2.89357,2.89048,9.69127,5.2368,2.93124,2.48809,7.25449,5.74294,3.23684,3.71458
XLOC_000408,0.73496,0.355158,0.874438,0.130111,0.517456,0.527832,0.134124,0.159766,0.610563,0.210016,0.0644189,0.2996
XLOC_000409,0.207653,0.443134,0.171862,0,1.0325,0.255422,0.130699,0,0.166981,0,0,0
XLOC_000410,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000411,12.2772,16.0461,12.0085,15.8509,13.1616,19.5722,13.1253,16.776,18.3963,13.1464,14.497,17.7079
XLOC_000412,51.31,54.6665,53.1091,50.3185,40.5588,55.272,52.5933,55.9899,58.9591,47.9025,46.631,48.6626
XLOC_000413,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000414,0.215393,0.239386,0.0798688,0.113893,0.237447,0.386281,0.20111,0.0931423,0.065898,0.183919,0.0377354,0.0174457
XLOC_000415,0,0,0.00855911,0,0.0316934,0.0114411,0.0144399,0,0,0,0.0202277,0
XLOC_000416,0,0.0450467,0,0.041084,0,0.0232428,0,0.0335998,0,0,0.0204154,0
XLOC_000417,0,0,0.0274139,0,0.0254409,0.0183863,0.0230445,0.0133187,0,0.0175342,0.0161922,0.0149666
XLOC_000418,8.7613,8.1304,9.73622,9.06028,6.6173,9.0972,6.67971,8.40852,7.11803,7.50463,7.67292,8.24238
XLOC_000419,20.4256,18.6455,19.3588,18.1167,18.7922,19.8511,18.6365,17.7273,20.8497,17.7602,17.9391,19.7217
XLOC_000420,13.5864,14.2111,14.6168,13.8224,13.5202,14.4981,13.9312,14.2362,15.51,14.4733,14.779,14.7302
XLOC_000421,154.867,145.741,167.553,143.607,139.21,111.146,117.252,124.107,74.6177,103.933,153.89,105.738
XLOC_000422,48.9407,46.0291,43.2528,40.8143,51.5572,45.6703,43.894,43.7842,42.3004,47.2921,39.9237,35.0555
XLOC_000423,27.3924,25.7872,24.6348,20.7285,28.1221,23.0163,23.7211,21.775,24.0731,23.6521,24.4703,20.4404
XLOC_000424,399.979,295.518,342.187,407.702,454.564,301.141,300.732,273.126,205.558,333.903,327.58,280.533
XLOC_000425,216.521,219.192,190.674,160.96,185.961,205.453,214.754,213.749,202.804,197.227,118.017,129.313
XLOC_000426,18.2012,16.8001,19.4173,18.4056,16.7042,13.9893,16.0874,14.1852,13.6995,16.9184,21.36,17.8117
XLOC_000427,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000428,17.5408,22.038,22.982,23.8769,13.5286,21.3453,18.3614,21.607,22.8858,18.5465,22.607,26.0786
XLOC_000429,7.09431,8.71246,8.4375,8.70911,5.72795,8.62346,7.71535,9.21108,8.69972,9.63021,7.18071,10.1902
XLOC_000430,127.323,110.194,118.239,108.766,149.033,81.8686,106.167,86.1984,80.3519,101.417,143.27,96.6547
XLOC_000431,19.3835,18.9062,20.9041,24.9563,17.9401,20.8608,24.3696,25.9298,19.2369,23.9024,16.16,20.266
XLOC_000432,12.2553,12.8514,10.0378,11.3569,13.9305,13.1947,11.2499,10.9834,14.9481,11.1649,12.0083,11.3071
XLOC_000433,0.0145852,0.0387627,0.0475794,0.0706627,0.0441163,0,0.0100112,0,0.0245755,0.0152152,0.0281058,0.0779139
XLOC_000434,0.019999,0.0318906,0.048945,0,0.1516,0.263083,0.0136906,0.0158557,0.0672965,0,0,0
XLOC_000435,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000436,0.0559515,0.0223054,0.0114073,0,0.036408,0.0445403,0.0288506,0.0570419,0.0201439,0,0.0134773,0.0249056
XLOC_000437,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000438,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000439,0,0,0,0,0,0.0487824,0,0.0697441,0,0,0,0
XLOC_000440,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000441,0.0387866,0.103082,0.0527151,0.0125257,0.0195385,0.183456,0.0621709,0.0307264,0.0653833,0.121369,0.0747405,0.0460332
XLOC_000442,32.975,27.6022,30.3108,32.5722,32.8969,31.7375,31.1746,32.5294,25.4202,36.1963,27.9813,34.8788
XLOC_000443,9.93624,11.9253,13.1074,13.0946,9.59399,13.7352,11.5367,14.701,12.3897,11.5095,10.4007,12.8043
XLOC_000444,0,0.0473485,0.0145245,0.0258805,0.0134371,0.0193984,0.0245259,0.00705307,0.0526143,0.037153,0.0171641,0
XLOC_000445,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000446,42.149,43.7501,45.2002,53.6351,37.0214,43.279,47.0281,45.5628,45.224,48.3117,40.5673,40.0817
XLOC_000447,394.878,372.921,299.669,379.699,440.766,274.665,386.251,285.808,428.256,401.769,450.521,388.1
XLOC_000448,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000449,24.4791,22.5599,24.1501,23.76,23.1744,24.2084,25.1701,25.67,26.7059,27.7791,25.6619,27.9154
XLOC_000450,20.6063,17.0658,19.7629,19.8011,18.389,18.641,19.4553,20.9229,16.4312,20.2382,19.0196,20.5239
XLOC_000451,3.95996,3.42049,4.81348,6.06296,4.33593,4.25506,3.03944,2.95325,2.6853,3.67697,5.58246,8.28124
XLOC_000452,71.1714,72.1419,79.7378,86.8681,55.7358,79.8212,71.4491,74.8328,65.2905,80.8131,58.3198,65.9203
XLOC_000453,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000454,0,0,0,0,0,0,0,0,0.355797,0,0,0
XLOC_000455,1.34578,1.0099,1.16376,0.768846,0.726554,0.790509,0.885636,0.880637,0.89432,0.703421,1.29706,0.884079
XLOC_000456,10.3512,0.412699,5.29791,0.673143,0.13483,0.591345,0.343114,0.413449,0.570337,0.452641,0.332782,0
XLOC_000457,6.15535,4.71055,5.27788,5.42902,5.4859,4.56454,6.82385,5.93436,5.5832,6.98463,5.9749,5.19022
XLOC_000458,128.393,135.696,142.644,141.909,110.645,144.314,131.843,149.451,126.403,127.203,123.915,136.251
XLOC_000459,663.254,555.715,658.348,706.43,830.897,498.798,595.547,501.064,401.411,650.457,812.766,579.68
XLOC_000460,0,0,0,0,0,0,0,0,0,0,0.0308446,0
XLOC_000461,53.1573,45.8779,57.749,40.3209,48.2324,37.8952,53.1306,46.4515,42.3372,43.6578,61.7575,50.4662
XLOC_000462,0.201446,0.0713867,0,0.130765,0.520123,0.151595,0.0449243,0,0.0557791,0.281429,0,0
XLOC_000463,0,0,0.0866547,0,0,0,0,0,0,0,0,0
XLOC_000464,38.4375,35.6172,38.4572,34.4749,34.8875,35.6435,36.5943,38.0479,42.5632,33.5636,41.8611,43.5219
XLOC_000465,14.6824,15.2344,21.1616,21.7286,13.9461,18.5806,16.386,22.2689,15.5028,14.5182,18.1733,21.0455
XLOC_000466,0.308817,0.334732,0.323856,0.479663,0.541169,0.511638,0.347143,0.479519,0.438167,0.618437,0.427148,0.411667
XLOC_000467,0.424866,0.54626,0.627768,0.481018,0.269794,0.437102,0.597822,0.603776,0.489699,0.393637,0.318379,0.339627
XLOC_000468,0,0,0,0,0,0,0,0.016227,0,0.0213606,0,0
XLOC_000469,7.32965,10.4864,11.8371,5.77422,19.8165,53.4116,12.4252,7.56083,5.75516,22.8315,9.45996,9.78829
XLOC_000470,0,0,0,0.476723,0.115436,0.544097,0.0256279,0,0.0316175,0,0,0.168655
XLOC_000471,10.6211,13.2285,13.5857,14.726,11.8707,12.3595,11.5833,13.1934,12.7517,15.3245,15.5145,16.265
XLOC_000472,0.575088,0.489096,0.688809,0.558468,0.879182,0.29754,0.390159,0.335055,0.770251,0.413475,0.849868,0.205482
XLOC_000473,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000474,38.0248,41.0185,44.0395,45.6265,34.7282,42.1772,41.6459,42.6999,38.8749,43.1017,39.9827,39.5493
XLOC_000475,12.6472,10.4452,9.57218,9.01689,12.9728,9.68185,11.346,8.15515,9.87405,11.5403,13.2795,8.52803
XLOC_000476,0.725557,1.82552,5.65194,5.07781,0.742905,1.51094,3.75549,3.07786,0.56535,0.65783,5.54832,6.92289
XLOC_000477,0.381943,0.551454,0.401065,0.609181,0.415293,0.631319,0.335204,0.454926,0.893954,0.171064,0.289398,0.412645
XLOC_000478,0,0,0.033344,0,0,0,0,0,0,0,0,0
XLOC_000479,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000480,7.92008,8.3841,7.48214,7.93894,7.5936,10.8546,9.49113,9.37075,10.6858,7.88659,5.79718,8.55802
XLOC_000481,0,0.00609432,0.00935092,0.011109,0.0173216,0.0383207,0,0,0,0,0.0331543,0.0204154
XLOC_000482,0,0,0.0781546,0.18548,0,0,0.125433,0.15193,0.0783323,0,0.458108,0.342103
XLOC_000483,7.51912,7.58127,9.05817,8.15754,6.76824,9.98597,9.54037,10.6184,9.17222,7.9208,8.3478,11.7766
XLOC_000484,0,0.0257694,0.0395624,0,0,0,0.0496839,0.0192261,0.0611142,0,0,0
XLOC_000485,0,0,0,0,0,0,0,0.143591,0,0,0,0
XLOC_000486,0,0,0,0,0,0,0,0.0386593,0,0,0,0
XLOC_000487,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_000488,0,0,0,0,0,0,0,0,0.0247169,0,0,0
XLOC_000489,0,0.0212482,0,0,0,0,0,0,0.033448,0.0417895,0,0
XLOC_000490,0,0,0,0,0,0,0,0.0790449,0,0,0,0
XLOC_000491,32.1024,29.9344,31.6929,32.647,31.1782,29.7049,33.5293,30.3334,27.5599,36.4317,27.8296,29.0813
XLOC_000492,46.6489,43.1901,43.1971,37.3727,52.8245,40.9952,45.143,40.173,35.4086,45.3679,54.5724,41.5601
